Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,callsign,number,aircraft_uid,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2,load_factor,Estimated_Revenue_USD
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29939.36140635439,94608.38204407987,0.0300215206557931,1414.931001624408,4471.181965133129,EY1578,2026-09-25,1,,False,0.0,173354.61,563.3,0.5076195671010338,93.70568070666728,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,303,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.823143979886024,68047.46410832083
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18121.610644279703,57264.28963592387,0.0567174833442154,850.9647156788751,2689.048501545245,EY8850,2026-09-21,1,,False,0.0,107987.72,543.85,0.5119054139571619,94.2950245960307,Distance_km,1.0,0.0,0.0,1199.8636074996691,0.0,PASS,368.0,324,441549.8075598782,353239.84604790265,42388.78152574832,0.12,,,,,,,,,,,,,,,,0.8791247784870891,42388.781525748316
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0466052875525121,3424.480514649394,10821.358426292083,EY8046,2025-12-24,1,,False,0.0,435888.23,542.2,0.5023821579684912,92.73833378878264,Distance_km,1.0,0.0,0.0,4843.202576645297,0.0,PASS,368.0,299,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,,0.811712386685247,171100.66062772507
VTSP,OMDB,B77W,GE90-115B,4927.195819651711,74415.728299248,235153.7014256237,0.0550699481019926,3528.781262533287,11150.948789605189,EY6692,2026-03-31,1,,False,0.0,443447.62,549.19,0.5116048592806526,93.1949723569732,Distance_km,1.0,0.0,0.0,4927.195819651711,0.0,PASS,368.0,318,1813208.0616318288,1450566.4493054638,174067.97391665564,0.1199999999999999,,,,,,,,,,,,,,,,0.8652412996422686,174067.97391665552
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0293001743249883,349.71782848181465,1105.1083380025343,EY5989,2027-02-06,1,,False,38.606492045277,43835.18,550.6,0.5435566019077364,96.48984582976512,Distance_km,0.9207,24.4,0.0,448.45108232883103,24.4,PASS,368.0,313,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.8512291837840005,17206.76998748849
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29939.36140635439,94608.38204407987,0.0224360091113269,1399.5517792534738,4422.583622440977,EY8910,2026-12-01,1,,False,0.0,173354.61,557.18,0.508867265363835,92.66834175487465,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,317,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.8614525723305833,68047.46410832083
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0249494388813706,2162.865691530195,6834.655585235418,EY5323,2027-01-07,1,Low,False,0.0,273669.9,545.44,0.5226284078286892,93.71948324104996,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,314,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.854597605503441,107424.55897390863
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.049420927764206,1384.9628274468118,4376.482534731925,EY6236,2025-07-26,1,,False,0.0,173354.61,551.37,0.5346571517691168,97.10148908623214,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,302,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.8209235557262677,68047.46410832083
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,47071.099325832765,148744.67386963154,0.0493638602271181,2212.1332127203787,6990.340952196397,EY7853,2025-12-22,1,,False,0.0,272550.64,560.15,0.5335523747448581,94.64252156555906,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,281,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.763653404890783,106985.21249133871
VOTV,OMDB,B77W,GE90-115B,2947.103527071604,45808.390352552975,144754.5135140674,0.0543047895971998,2169.63933871737,6856.060310346888,EY2123,2026-12-05,1,,False,0.0,265239.32,564.54,0.5543514656086058,97.85356317334572,Distance_km,1.0,0.0,0.0,2947.103527071604,0.0,PASS,368.0,286,1084534.09796235,867627.2783698803,104115.27340438565,0.12,,,,,,,,,,,,,,,,0.7776180243150759,104115.27340438563
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,50259.73450949082,158820.761049991,0.0296517431244599,2361.408094680401,7462.049579190068,EY1372,2026-12-10,1,,False,0.0,299500.66,544.15,0.5221502687290122,96.51575471829868,Distance_km,1.0,0.0,0.0,3327.785125963358,0.0,PASS,368.0,316,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,,,,,,,,,,,,,,,,0.8592802952752819,117563.99293003354
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0282495110087242,2104.891507136114,6651.45716255012,EY3759,2026-02-15,1,,False,0.0,263985.52,550.29,0.5111948174883346,92.8784712173705,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,306,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.8310235333511202,103623.11704519621
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.05415098529305,2137.6330094176305,6754.920309759714,EY6381,2026-07-06,1,,False,204.22792564864275,272550.64,541.29,0.5049139516588368,93.27927071165104,Distance_km,0.9326,129.07,0.0,2824.1125547447764,129.07,PASS,368.0,287,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.7797361471255091,106985.21249133871
LKPR,OMDB,B77W,GE90-115B,4463.7856890414405,69382.98414543002,219250.22989955888,0.0319414987970641,3246.2503402011844,10258.151075035745,EY3001,2027-01-05,1,,False,0.0,401740.71,557.67,0.500320743054476,92.48659115827344,Distance_km,1.0,0.0,0.0,4463.7856890414405,0.0,PASS,368.0,312,1642673.13356725,1314138.5068538005,157696.62082245605,0.12,,,,,,,,,,,,,,,,0.848934495739427,157696.62082245605
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0654275878389526,2147.826796811765,6787.132677925177,EY2003,2026-12-23,1,,False,0.0,263985.52,561.52,0.5398074163648827,96.81083252507337,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,299,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.8113906255908854,103623.11704519621
LHBP,OMDB,B77W,GE90-115B,4008.3872850962593,60538.90895429617,191302.9522955759,0.0591435542793324,2841.485843621041,8979.095265842492,EY1449,2025-07-24,1,,False,0.0,360754.86,543.6,0.5079613267589976,93.43182363991257,Distance_km,1.0,0.0,0.0,4008.3872850962593,0.0,PASS,368.0,307,1475086.5209154235,1180069.216732339,141608.3060078807,0.12,,,,,,,,,,,,,,,,0.8337819624112344,141608.3060078807
EBBR,OMDB,B77W,GE90-115B,5147.621807784948,77744.83496425887,245673.6784870581,0.0422099128586462,3641.307433379968,11506.5314894807,EY9230,2027-03-26,1,,False,0.0,463285.96,542.44,0.5442164326825092,95.99601640598502,Distance_km,1.0,0.0,0.0,5147.621807784948,0.0,PASS,368.0,290,1894324.8252648609,1515459.8602118888,181855.18322542665,0.12,,,,,,,,,,,,,,,,0.7876588292144892,181855.18322542665
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0284772390385396,1610.9902362428616,5090.729146527442,EY6967,2027-04-12,1,,False,0.0,196523.83,565.75,0.5264644401432166,93.97328665049214,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,311,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8445470988663086,77142.15569316265
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0341255199877067,1927.429012873996,6090.675680681827,EY9129,2027-02-27,1,,False,0.0,242564.15,548.4,0.5436195427103981,97.26293554855006,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,305,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.8295184419105259,95214.51245484481
HAAB,OMDB,B77W,GE90-115B,2518.957689053289,38043.96615175353,120218.93303954117,0.0620678148021233,1787.6023055847872,5648.823285647928,EY4899,2025-03-08,1,,False,0.0,226706.19,544.19,0.5477633452462424,97.42677205471514,Distance_km,1.0,0.0,0.0,2518.957689053289,0.0,PASS,368.0,313,926976.4295716104,741581.1436572884,88989.7372388746,0.12,,,,,,,,,,,,,,,,0.8510417558361869,88989.7372388746
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0333998559947249,1934.5348172832516,6113.130022615074,EY7042,2027-02-09,1,,False,0.0,242564.15,550.42,0.5212256462546561,95.27119569123538,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,290,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.789000753764448,95214.51245484481
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0477805591233354,4917.623372631555,15539.689857515714,EY7781,2025-06-03,1,,False,0.0,621543.39,546.04,0.5246540069944073,93.0800011628053,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,306,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.831284817803604,243976.50035548143
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0259437032857286,2098.021720162877,6629.748635714691,EY8381,2025-08-09,1,,False,275.7759435049816,263985.52,548.5,0.539169346526642,96.65386748058812,Distance_km,0.906,174.29,0.0,2657.396527203697,174.29,PASS,368.0,296,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.805614277899984,103623.11704519621
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8908.896599329497,28152.113253881213,0.0259709358312517,423.0940928987087,1336.9773335599198,EY3426,2027-02-25,1,,False,0.0,51584.21,566.06,0.5358419414191132,97.3477684894414,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,321,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.8721742462771696,20248.52211640521
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,75280.46169722077,237886.25896321767,0.0202414432234732,3531.392116930011,11159.199089498834,EY2276,2025-10-23,1,,False,0.0,435888.23,559.13,0.52575976123299,96.41784487337436,Distance_km,1.0,0.0,0.0,4843.202576645297,0.0,PASS,368.0,288,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,,0.7838571222614211,171100.66062772507
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0374782331861187,2087.7232431441143,6597.205448335401,EY3406,2026-04-10,1,,False,0.0,263985.52,545.8,0.5204988882533084,95.8232340937508,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,301,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.8172152415889071,103623.11704519621
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0353943714414592,1916.8240257346788,6057.163921321584,EY3190,2026-03-23,1,Low,False,0.0,242564.15,545.38,0.5022694758465615,92.51894855708936,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,283,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.7702843570525434,95214.51245484481
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.0353398997168015,405.5815681085025,1281.637755222868,EY8242,2026-02-16,1,,False,0.0,51584.21,542.63,0.5259744795659262,97.14540614576352,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,292,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.7941958492365816,20248.52211640521
YPPH,OMDB,B77W,GE90-115B,9041.5300131288,136554.7596429909,431513.0404718512,0.0280780214527575,6490.083150098278,20508.66275431056,EY3507,2025-05-11,1,,False,223.4980772159164,813737.7,550.44,0.5377565896939279,97.89789422920688,Distance_km,0.9753,141.25,0.0,8818.031935912884,141.25,PASS,368.0,283,3327283.0448313984,2661826.435865119,319419.17230381427,0.12,,,,,,,,,,,,,,,,0.7682781481728505,319419.17230381427
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,89387.91075443543,282465.797984016,0.057663757111127,4239.385062067528,13396.45679613339,EY8388,2025-12-22,1,,False,0.0,532667.72,549.28,0.5219490827883715,94.90396401842476,Distance_km,1.0,0.0,0.0,5918.530265880704,0.0,PASS,368.0,291,2178019.137844099,1742415.3102752797,209089.8372330336,0.12,,,,,,,,,,,,,,,,0.790387218275545,209089.83723303356
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0504057589954573,1380.919760301921,4363.706442554071,EY7765,2026-04-24,1,High,False,0.0,173354.61,549.76,0.537861683607341,95.26427169906906,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,323,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.8783642717758484,68047.46410832083
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0560740882661587,5030.884244846657,15897.594213715438,EY1280,2027-06-14,1,,False,0.0,621543.39,558.62,0.5546107086697745,97.93325048971388,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,315,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8561356152572683,243976.50035548143
RJBB,OMDB,B77W,GE90-115B,7577.24715118824,114439.60944481666,361629.1658456206,0.0615206581446656,5390.72640504242,17034.695439934047,EY4940,2026-12-26,1,,False,0.0,681952.24,545.55,0.5163417233873768,95.23879920576566,Distance_km,1.0,0.0,0.0,7577.24715118824,0.0,PASS,368.0,280,2788426.9516372723,2230741.561309818,267688.9873571782,0.12,,,,,,,,,,,,,,,,0.7607944694138081,267688.9873571782
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.066493510421198,1826.1759026095392,5770.715852246144,EY6866,2026-02-16,1,,False,0.0,229212.7,549.85,0.506816905575257,93.43533463596282,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,316,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.85985674649101,89973.62652520723
OEJN,OMDB,B77W,GE90-115B,1698.993736582153,25660.00234440829,81085.60740833021,0.037543553673938,1202.3134078167982,3799.310368701081,EY9690,2026-08-07,1,,True,168.8883995016964,152909.44,542.66,0.525526216498608,93.58131835021976,Distance_km,0.9006,106.74,0.0,1530.1053370804566,106.74,PASS,368.0,288,625229.6950622323,500183.7560497859,60022.0507259743,0.12,,,,,,,,,,,,,,,,0.783744408549338,60022.0507259743
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,50259.73450949082,158820.761049991,0.0346588191129089,2378.305025486516,7515.44388053739,EY6419,2026-09-15,1,,False,0.0,299500.66,548.04,0.5449944144314399,97.26354689434255,Distance_km,1.0,0.0,0.0,3327.785125963358,0.0,PASS,368.0,323,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,,,,,,,,,,,,,,,,0.8778132985942518,117563.99293003354
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0457507361914969,344.24274353381736,1087.807069566863,EY5717,2026-02-12,1,,False,0.0,43835.18,541.98,0.5224547180900451,93.76966538843368,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,277,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.7518137134578629,17206.76998748849
EGKK,OMDB,B77W,GE90-115B,5473.124598992566,82660.92276709054,261208.51594400613,0.0504478204658113,3902.5970862674258,12332.206792605066,EY9694,2027-02-26,1,,False,369.81440570711646,492581.21,546.79,0.5121955712257802,94.53862225476328,Distance_km,0.9324,233.72,0.0,5103.310193285449,233.72,PASS,368.0,303,2014109.852429264,1611287.8819434114,193354.54583320933,0.12,,,,,,,,,,,,,,,,0.824494366021245,193354.54583320935
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0629639756521274,5087.199928355429,16075.551773603154,EY6067,2026-07-14,1,,False,0.0,621543.39,564.87,0.5069041842634443,92.4558983689629,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,282,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.7668490350591923,243976.50035548143
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0349545976767187,1901.7473405239,6009.521596055523,EY9419,2025-08-16,1,,False,0.0,242564.15,541.09,0.5271266628813506,93.97452369043098,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,307,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.8351522711367373,95214.51245484481
RJAA,OMDB,B77W,GE90-115B,7979.177167162797,120509.98211902248,380811.5434961111,0.0266656206690359,5701.023709803745,18015.23492297984,EY6233,2025-12-19,1,,False,0.0,718125.95,547.89,0.5437519802467968,97.37659850927236,Distance_km,1.0,0.0,0.0,7979.177167162797,0.0,PASS,368.0,298,2936337.197515909,2349069.758012728,281888.37096152734,0.12,,,,,,,,,,,,,,,,0.8105988274737883,281888.37096152734
LFPG,OMDB,B77W,GE90-115B,5238.6214414794895,79119.20778486718,250016.6966001803,0.0201794306338758,3763.505823825277,11892.678403287877,EY5170,2025-08-29,1,,False,338.9176509577495,471475.93,550.9,0.5169949464353889,92.64545854353418,Distance_km,0.9353,214.2,0.0,4899.70379052174,214.2,PASS,368.0,307,1927812.690464452,1542250.152371562,185070.01828458745,0.12,,,,,,,,,,,,,,,,0.8346569594132676,185070.01828458745
EBBR,OMDB,B77W,GE90-115B,5147.621807784948,77744.83496425887,245673.6784870581,0.0223802041987281,3659.94368364672,11565.422040323636,EY7742,2026-12-13,1,,False,0.0,463285.96,545.22,0.5252567371668131,95.26822152707928,Distance_km,1.0,0.0,0.0,5147.621807784948,0.0,PASS,368.0,317,1894324.8252648609,1515459.8602118888,181855.18322542665,0.12,,,,,,,,,,,,,,,,0.8621285231787728,181855.18322542665
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18650.11527327721,58934.36426355599,0.0605744616671855,873.46854560015,2760.1606040964743,EY2687,2026-07-02,1,,False,0.0,107987.72,558.23,0.5192120476369865,92.59851478359678,Distance_km,1.0,0.0,0.0,1199.8636074996691,0.0,PASS,368.0,303,441549.8075598782,353239.84604790265,42388.78152574832,0.12,,,,,,,,,,,,,,,,0.8232979556786626,42388.781525748316
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0278372790415643,2149.3891300345254,6792.0696509091,EY3652,2027-02-25,1,,False,0.0,273669.9,542.04,0.5145839424283044,94.09112401009676,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,304,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8273094794777177,107424.55897390863
LFMN,OMDB,B77W,GE90-115B,4783.885041020725,74358.45783760684,234972.7267668376,0.0595765876377315,3538.932056621368,11183.025298923523,EY9074,2026-01-24,1,,False,0.0,430549.65,567.27,0.5329079414143648,97.3806111921898,Distance_km,1.0,0.0,0.0,4783.885041020725,0.0,PASS,368.0,288,1760469.6950956269,1408375.7560765017,169005.0907291802,0.12,,,,,,,,,,,,,,,,0.7815826063277448,169005.0907291802
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0632692187566493,620.724671447886,1961.48996177532,EY9043,2026-11-12,1,,False,0.0,78570.74,545.23,0.5219909826854908,93.5584848516546,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,293,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.7953785446870458,30841.635412791387
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0693050865313028,623.4087673642277,1969.97170487096,EY3584,2025-11-09,1,,False,0.0,78570.74,547.59,0.5293920940663509,97.39416171201556,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,290,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.7867062022099296,30841.635412791387
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0202873621513442,349.58118211767663,1104.6765354918582,EY8476,2026-02-12,1,,False,0.0,43835.18,550.39,0.5267357594683629,93.49064300977966,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,285,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.7734459126790313,17206.76998748849
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0498823896265788,4941.746890748165,15615.920174764206,EY3718,2025-04-02,1,,False,0.0,621543.39,548.72,0.5275191481208941,95.78661760835548,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,323,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8766654249934347,243976.50035548143
OEJN,OMDB,A320,V2527-A5,1698.993736582153,6332.249597049718,20009.90872667711,0.0565291391312807,298.3395981623511,942.7531301930296,EY3839,2027-05-26,1,,False,0.0,152909.44,134.65,0.1278077900989207,95.07003823478824,Distance_km,1.0,0.0,0.0,1698.993736582153,0.0,PASS,150.0,120,254849.0604873229,203879.2483898584,24465.509806783,0.12,,,,,,,,,,,,,,,,0.7968566310340546,24465.509806783008
FACT,OMDB,B77W,GE90-115B,7643.572180626361,118808.08900051234,375433.561241619,0.0413294320625938,5609.814111512296,17727.01259237886,EY4066,2025-09-07,1,,False,0.0,687921.5,562.8,0.5177436894877019,94.10530875347553,Distance_km,1.0,0.0,0.0,7643.572180626361,0.0,PASS,368.0,305,2812834.562470501,2250267.649976401,270032.1179971681,0.1199999999999999,,,,,,,,,,,,,,,,0.830124827600914,270032.1179971679
