Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,callsign,number,aircraft_uid,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2,load_factor
FACT,OMDB,B77W,GE90-115B,7643.572180626361,115441.32026589292,364794.5720402216,0.0339195465936751,5438.834831250933,17186.718066752946,EY6996,2026-03-29,1,,False,0.0,687921.5,545.65,0.539368177669866,97.89986960741903,Distance_km,1.0,0.0,0.0,7643.572180626361,0.0,PASS,368.0,300,2812834.562470501,2250267.649976401,270032.1179971681,0.1199999999999999,,,,,,,,,,,,,,,,0.8155840545654904
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.038695116019622,1822.3166455180433,5758.520599837017,EY5533,2027-04-12,1,,False,0.0,229212.7,548.69,0.5396359317933132,97.97651832495464,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,313,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.8506074958127742
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7570.593732506722,23923.076194721245,0.0602913823338559,357.29555925332465,1129.053967240506,EY1466,2026-08-20,1,,False,0.0,43835.18,562.53,0.5334072613787285,96.75507726422424,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,303,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.823693251820929
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0692331718839841,2168.77460953676,6853.327766136161,EY4915,2026-12-03,1,,False,0.0,273669.9,546.93,0.5203444611937164,95.44061860871864,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,287,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.780440845100133
VOTV,OMDB,B77W,GE90-115B,2947.103527071604,44510.27792839344,140652.47825372327,0.0396408722662645,2087.936279845892,6597.878644313019,EY5958,2026-01-01,1,,False,0.0,265239.32,543.28,0.5338678443611674,96.80359766766551,Distance_km,1.0,0.0,0.0,2947.103527071604,0.0,PASS,368.0,321,1084534.09796235,867627.2783698803,104115.27340438565,0.12,,,,,,,,,,,,,,,,0.8733032564226136
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0205335757449375,1604.0081893032554,5068.665878198288,EY2789,2026-06-06,1,,False,0.0,196523.83,563.29,0.5159857220441669,94.27991562947128,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,303,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8237652924347737
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,51109.5365687832,161506.13555735492,0.0349848533972406,2400.568655847961,7585.796952479556,EY4763,2027-06-01,1,High,False,0.0,295933.97,559.84,0.5332365701159112,95.67580405181432,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,282,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,,0.7671629612483876
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0562367339910167,1613.2940871262624,5098.00931531899,EY7673,2026-12-02,1,,False,0.0,196523.83,566.55,0.5350392363289825,95.66537015701434,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,315,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8549481522313556
EGLL,OMDB,B77W,GE90-115B,5497.922887958041,83035.452784059,262392.0307976265,0.0546163739348501,3936.2315468333495,12438.491687993386,EY8556,2025-10-21,1,,False,0.0,494813.06,549.01,0.5229183184691794,95.24687798273392,Distance_km,1.0,0.0,0.0,5497.922887958041,0.0,PASS,368.0,313,2023235.6227685595,1618588.4982148476,194230.6197857817,0.12,,,,,,,,,,,,,,,,0.8512359086090944
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0355141919595293,2137.881544685618,6755.705681206553,EY7697,2026-02-24,1,,False,0.0,272550.64,541.35,0.5432213265452382,97.22087182538527,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,319,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.8670990360568774
LLBG,OMDB,B77W,GE90-115B,2130.8263432426547,32181.995604719887,101695.10611091484,0.0621067688876312,1507.8568504228795,4764.8276473363,EY5385,2026-04-03,1,,False,0.0,191774.37,542.64,0.5519048254063305,97.43461058646238,Distance_km,1.0,0.0,0.0,2130.8263432426547,0.0,PASS,368.0,314,784144.094313297,627315.2754506377,75277.83305407652,0.12,,,,,,,,,,,,,,,,0.8537179428037989
WIII,OMDB,B77W,GE90-115B,6547.085129081878,98881.01182717826,312463.9973738833,0.051531096486774,4628.554458497214,14626.232088851199,EY8331,2026-04-15,1,,False,0.0,589237.66,542.12,0.516111332440642,92.09883348114728,Distance_km,1.0,0.0,0.0,6547.085129081878,0.0,PASS,368.0,282,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,,,,,,,,,,,,,,,,0.7652709615941883
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0491681005742985,2132.497015712402,6738.690569651192,EY4707,2025-07-30,1,,False,0.0,263985.52,557.51,0.5337523069684972,96.840980991404,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,295,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.802245456603336
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0513190367695674,1562.0943746995767,4936.218224050663,EY7580,2026-01-09,1,,False,0.0,196523.83,548.57,0.5284605390870337,93.26734789480976,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,295,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.800808930632021
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18650.11527327721,58934.36426355599,0.0425715978701601,874.7938662515601,2764.34861735493,EY7243,2026-06-11,1,,False,0.0,107987.72,559.08,0.5215870620986026,95.27806351057352,Distance_km,1.0,0.0,0.0,1199.8636074996691,0.0,PASS,368.0,315,441549.8075598782,353239.84604790265,42388.78152574832,0.12,,,,,,,,,,,,,,,,0.8551402075171639
WADD,OMDB,B77W,GE90-115B,7491.4957393881405,113144.50082819906,357536.62261710904,0.0578371865990846,5321.493036586334,16815.917995612817,EY8454,2025-11-13,1,,False,0.0,674234.62,544.71,0.5358222082362519,96.1345842628414,Distance_km,1.0,0.0,0.0,7491.4957393881405,0.0,PASS,368.0,322,2756870.432094836,2205496.345675869,264659.56148110423,0.1199999999999999,,,,,,,,,,,,,,,,0.8740884238710256
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,17946.58403083993,56711.20553745418,0.0306111817353715,846.1584260787371,2673.86062640881,EY5473,2026-02-06,1,,False,0.0,106944.73,546.05,0.5219360672068557,95.2720657761675,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,304,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,,0.825579452921093
OLBA,OMDB,B77W,GE90-115B,2140.680300053112,32330.82049407273,102165.39276126985,0.0620327324832909,1534.4756630970492,4848.943095386675,EY6496,2027-05-03,1,,False,0.0,192661.23,549.68,0.5223315645321883,95.32176433285494,Distance_km,1.0,0.0,0.0,2140.680300053112,0.0,PASS,368.0,276,787770.3504195453,630216.2803356363,75625.95364027636,0.12,,,,,,,,,,,,,,,,0.7502448760847145
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0515671963763169,626.3513166449375,1979.2701605980026,EY7784,2027-06-09,1,High,False,0.0,78570.74,550.17,0.5260904979300806,95.47256819686066,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,281,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.7641181867801274
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0413188971226508,641.3956868490975,2026.8103704431483,EY9110,2026-11-07,1,,False,0.0,78570.74,563.39,0.5224607482797514,95.15049830577914,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,312,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.8469984858397419
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0584441105746038,1565.3161309717696,4946.398973870792,EY9515,2025-07-04,1,,False,0.0,196523.83,549.71,0.5356960524183909,97.71812461110142,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,296,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8036852517612618
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,50259.73450949082,158820.761049991,0.0666712752458725,2382.7255888802047,7529.412860861447,EY3643,2026-02-15,1,,False,0.0,299500.66,549.06,0.5180587455884436,95.67842581927124,Distance_km,1.0,0.0,0.0,3327.785125963358,0.0,PASS,368.0,311,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,,,,,,,,,,,,,,,,0.8437565897946648
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0583544909308928,348.39238451883153,1100.9199350795077,EY6185,2025-06-28,1,,False,0.0,43835.18,548.52,0.5015822188609177,92.01570822181024,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,278,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.7559726341443997
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0455689182176129,2334.9643789410943,7378.4874374538595,EY5342,2027-03-13,1,,False,0.0,295933.97,544.54,0.5206204287942104,95.02134751122374,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,319,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,,0.8667817994663195
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0443391764305496,2170.0499415191257,6857.3578152004375,EY3709,2025-08-06,1,,False,0.0,272550.64,549.5,0.5220248315596391,96.05745964386576,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,296,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.8047958837850889
OTHH,OMDB,B77W,GE90-115B,377.72832102530685,5704.85305175821,18027.335643555947,0.0420772704292264,271.6132911733213,858.2980001076953,EY8350,2026-03-19,1,,False,0.0,33995.55,551.41,0.5049843379433658,92.32475377284824,Distance_km,1.0,0.0,0.0,377.72832102530685,0.0,PASS,368.0,281,139004.02213731292,111203.21770985036,13344.386125182042,0.12,,,,,,,,,,,,,,,,0.7637570279588604
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18650.11527327721,58934.36426355599,0.0598641557901904,881.5365298981282,2785.655434478084,EY6567,2025-04-20,1,,False,0.0,107987.72,563.39,0.5295020961765337,94.14885898559147,Distance_km,1.0,0.0,0.0,1199.8636074996691,0.0,PASS,368.0,318,441549.8075598782,353239.84604790265,42388.78152574832,0.12,,,,,,,,,,,,,,,,0.8632516407713253
VTSP,OMDB,B77W,GE90-115B,4927.195819651711,74415.728299248,235153.7014256237,0.0637821066287157,3518.1572444825674,11117.376892564915,EY4519,2025-09-25,1,,False,0.0,443447.62,547.54,0.5072983796378423,93.49099595201348,Distance_km,1.0,0.0,0.0,4927.195819651711,0.0,PASS,368.0,293,1813208.0616318288,1450566.4493054638,174067.97391665564,0.1199999999999999,,,,,,,,,,,,,,,,0.7957432051148312
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0416999946196041,1373.1421480695751,4339.129187899858,EY4571,2027-04-18,1,,False,0.0,173354.61,546.67,0.5195129666657178,95.75655554089695,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,321,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.8724979449678893
OEJN,OMDB,A320,V2527-A5,1698.993736582153,6332.249597049718,20009.90872667711,0.0490712682069833,300.18383200967503,948.5809091505732,EY4471,2026-04-24,1,,False,0.0,152909.44,135.49,0.1276208102255049,94.24349567810631,Distance_km,1.0,0.0,0.0,1698.993736582153,0.0,PASS,150.0,130,254849.0604873229,203879.2483898584,24465.509806783,0.12,,,,,,,,,,,,,,,,0.8659097895998877
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0493821514708615,1932.4562695798231,6106.561811872241,EY6028,2026-06-07,1,,False,125.95668322470004,242564.15,549.83,0.5302747182611697,93.5706390172948,Distance_km,0.9533,79.6,0.0,2569.2004854473107,79.6,PASS,368.0,307,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.8348674812432234
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,18469.98412596258,58365.14983804176,0.0676696672989161,879.2170014145762,2778.3257244700612,EY8801,2025-09-12,1,,False,0.0,106944.73,567.39,0.5189196674285725,95.5160758907285,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,310,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,,0.8424029379003266
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0369403754098284,1595.3800822586886,5041.401059937456,EY8174,2027-06-22,1,,False,0.0,196523.83,560.26,0.5233227029095441,95.7611685734212,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,282,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.76686474778272
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0590490324289219,2155.0429402877417,6809.935691309264,EY5968,2026-01-14,1,,False,0.0,263985.52,563.4,0.5060391760833375,92.41093871736751,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,313,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.851689736259182
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0395664745389943,3431.822003977635,10844.557532569328,EY7658,2026-11-09,1,,True,277.7548756865309,435888.23,543.37,0.5073926512869843,93.58913101664294,Distance_km,0.9427,175.54,0.0,4565.447700958766,175.54,PASS,368.0,280,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,,0.7609654325441457
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0325426320067477,605.0908325393146,1912.0870308242345,EY9115,2025-06-20,1,,False,0.0,76857.93,543.34,0.5509689154046276,97.14358291073924,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,290,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,,0.7869432103725491
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0650896897929263,1564.795434601234,4944.753573339901,EY2608,2025-08-20,1,,False,0.0,196523.83,549.52,0.5185740399009271,92.6256220012896,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,279,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.7587377221611429
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0561130870578522,2148.287125408467,6788.5873162907565,EY8753,2026-03-01,1,High,False,0.0,273669.9,541.76,0.5250688318464434,92.71276588808934,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,318,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.864466371267432
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,47264.40194624096,149355.51015012144,0.0667706154624593,2249.0476243986,7106.990493099576,EY3427,2026-05-24,1,,False,0.0,273669.9,567.17,0.528837781821458,93.77071058778824,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,279,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.7579964813474752
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,47071.099325832765,148744.67386963154,0.0484025403054241,2225.9721383469036,7034.071957176216,EY9904,2027-01-03,1,,False,0.0,272550.64,563.66,0.5306041501087696,97.41504302771726,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,278,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.7550534453475435
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0437435567032458,1540.948545990282,4869.3974053292895,EY7834,2027-06-12,1,,False,0.0,196523.83,541.15,0.5329120946885094,97.99022948700268,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,322,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8744514633922575
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29939.36140635439,94608.38204407987,0.0278309142731996,1425.45255814485,4504.430083737726,EY9770,2025-11-05,1,,False,0.0,173354.61,567.49,0.5223736116295661,92.46079869425311,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,292,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.793935710719182
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0214748426638331,2352.8022567533153,7434.855131340476,EY1699,2026-04-17,1,,False,0.0,295933.97,548.7,0.5236192969611402,96.26468265429996,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,281,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,,0.7625337912869231
EKCH,OMDB,B77W,GE90-115B,4818.382096684856,74894.66383694155,236667.13772473528,0.0462429542841554,3502.2289838338793,11067.04358891506,EY1617,2027-02-03,1,,False,0.0,433654.39,557.37,0.5133363536631319,94.43928824240108,Distance_km,1.0,0.0,0.0,4818.382096684856,0.0,PASS,368.0,323,1773164.611580027,1418531.6892640218,170223.8027116826,0.1199999999999999,,,,,,,,,,,,,,,,0.8784737499225161
OKBK,OMDB,A320,V2527-A5,853.9770187554841,3182.8225828439686,10057.719361786942,0.056040129008387,148.70731370459276,469.915111306513,EY9160,2027-05-07,1,,False,0.0,76857.93,133.53,0.1240921255258885,92.09997382654294,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,150.0,115,128096.55281332262,102477.24225065808,12297.26907007897,0.12,,,,,,,,,,,,,,,,0.7643712615950224
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0249487413545569,1878.4632957325077,5935.9440145147255,EY8785,2026-07-11,1,,False,0.0,229212.7,565.6,0.5396359317933132,97.97651832495464,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,321,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.8725822000140635
ESSA,OMDB,B77W,GE90-115B,4785.109322222877,74377.48748848077,235032.86046359924,0.0600898220981905,3509.0459028573405,11088.585053029197,EY7811,2026-01-07,1,,False,0.0,430659.84,562.34,0.5497292051955075,97.63587038680424,Distance_km,1.0,0.0,0.0,4785.109322222877,0.0,PASS,368.0,309,1760920.2305780188,1408736.1844624153,169048.34213548983,0.12,,,,,,,,,,,,,,,,0.8389269358679995
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0376707717976531,2084.524285628191,6587.096742585084,EY1565,2026-02-25,1,,False,0.0,263985.52,544.97,0.5150017058690293,95.09562497515118,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,307,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.8349348913079022
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0441730916052752,1801.6144459623783,5693.101649241114,EY3480,2025-06-26,1,,False,0.0,229212.7,542.46,0.5330710976448413,95.53732263154777,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,290,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.7880107712629164
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.041935945590193,2137.8544747682927,6755.620140267805,EY6136,2025-09-10,1,,False,0.0,272550.64,541.35,0.5081358648211912,92.90773741631736,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,301,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.81693071788284
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0396663087668404,5050.994742881766,15961.143387506381,EY6810,2026-05-18,1,,False,0.0,621543.39,560.85,0.5158365790339027,94.59531080571897,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,280,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.7609918102629925
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29939.36140635439,94608.38204407987,0.0640782527937611,1407.1952658964788,4446.737040232873,EY4616,2026-12-21,1,,False,0.0,173354.61,560.23,0.5084184157128976,92.23122680917284,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,319,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.8660313513472957
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.025466101813347,2177.5134734657368,6880.942576151729,EY2294,2026-04-10,1,,False,0.0,273669.9,549.13,0.5155137926142449,94.25605955123348,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,308,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8379730402128702
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,89387.91075443543,282465.797984016,0.0340963235411673,4182.200936321907,13215.754958777225,EY9874,2027-03-31,1,,False,0.0,532667.72,541.87,0.5377800574905737,95.27252085219776,Distance_km,1.0,0.0,0.0,5918.530265880704,0.0,PASS,368.0,323,2178019.137844099,1742415.3102752797,209089.8372330336,0.12,,,,,,,,,,,,,,,,0.8782055578755991
KBOS,OMDB,B77W,GE90-115B,10702.117556465317,166348.67900708204,525661.8256623793,0.02069750935093,7779.869270098725,24584.38689351197,EY1416,2027-02-07,1,,False,0.0,963190.58,557.45,0.517835275356665,92.42379877986706,Distance_km,1.0,0.0,0.0,10702.117556465317,0.0,PASS,368.0,313,3938379.260779237,3150703.408623389,378084.4090348067,0.12,,,,,,,,,,,,,,,,0.8518255318151187
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0630300364132912,2344.9225792047646,7409.955350287055,EY4028,2025-10-11,1,,False,0.0,295933.97,546.86,0.5082504700941017,92.64939068098596,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,282,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,,0.767271058597511
